               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 123,            0.050459,            0.032058,           0.0051334,             0.61176,             0.50817,             0.53164,             0.28749,            0.046351,            0.064762,           0.0081087,            0.003961,            0.003961,            0.003961
                 124,            0.050406,            0.031799,           0.0048128,             0.67185,             0.51094,             0.53355,             0.29067,            0.046382,            0.064854,           0.0080651,           0.0039115,           0.0039115,           0.0039115
                 125,            0.050423,             0.03246,            0.004814,              0.6585,             0.51859,             0.53884,             0.29242,             0.04634,            0.064761,            0.007905,            0.003862,            0.003862,            0.003862
                 126,            0.050336,            0.031723,           0.0048308,             0.67795,             0.50616,             0.53922,             0.29419,            0.046237,            0.064586,           0.0078656,           0.0038125,           0.0038125,           0.0038125
                 127,             0.05055,            0.031928,           0.0045002,             0.66775,             0.51041,             0.53953,             0.29561,            0.046202,            0.064643,            0.007902,            0.003763,            0.003763,            0.003763
                 128,            0.049502,            0.031676,           0.0043749,             0.67088,              0.5134,              0.5391,             0.29429,            0.046188,            0.064756,           0.0079463,           0.0037135,           0.0037135,           0.0037135
                 129,            0.050153,            0.033545,           0.0048277,             0.65926,             0.52296,             0.54678,             0.29885,            0.046164,            0.064754,           0.0078722,            0.003664,            0.003664,            0.003664
                 130,            0.049916,             0.03145,           0.0045601,             0.66578,             0.52191,             0.54305,              0.2953,            0.046206,            0.064772,           0.0078547,           0.0036145,           0.0036145,           0.0036145
                 131,            0.049747,            0.031535,           0.0043991,             0.66996,             0.51434,             0.54816,              0.2987,            0.046124,            0.064571,           0.0078584,            0.003565,            0.003565,            0.003565
                 132,            0.049818,            0.031075,           0.0044589,             0.67667,             0.51256,             0.54457,             0.29651,            0.046113,            0.064558,           0.0078038,           0.0035155,           0.0035155,           0.0035155
                 133,            0.049538,            0.031522,           0.0042975,             0.67199,             0.51172,             0.54305,             0.29636,            0.046099,            0.064678,           0.0078133,            0.003466,            0.003466,            0.003466
                 134,            0.049505,            0.031846,           0.0045823,              0.6864,             0.50712,              0.5431,             0.29733,            0.046035,            0.064629,           0.0077812,           0.0034165,           0.0034165,           0.0034165
                 135,            0.049654,            0.032706,           0.0043522,             0.69137,             0.50771,             0.54503,             0.29736,            0.046001,            0.064583,           0.0077992,            0.003367,            0.003367,            0.003367
                 136,            0.049207,            0.030685,           0.0041207,             0.63467,             0.50907,             0.54914,             0.29966,             0.04593,            0.064602,           0.0079128,           0.0033175,           0.0033175,           0.0033175
                 137,            0.048904,            0.031218,           0.0041497,             0.64513,             0.50027,             0.54959,             0.29903,            0.045838,            0.064471,           0.0079388,            0.003268,            0.003268,            0.003268
                 138,            0.049461,             0.03238,            0.004571,             0.64427,             0.50044,             0.55192,             0.30067,            0.045801,            0.064524,           0.0078891,           0.0032185,           0.0032185,           0.0032185
                 139,            0.049145,            0.031018,           0.0040235,              0.6218,             0.51479,             0.55343,             0.30073,            0.045755,            0.064468,           0.0078178,            0.003169,            0.003169,            0.003169
                 140,            0.049558,            0.031212,           0.0041839,             0.61391,             0.54206,             0.55533,             0.30121,            0.045746,              0.0645,            0.007852,           0.0031195,           0.0031195,           0.0031195
                 141,            0.048777,            0.030528,           0.0041237,              0.6122,             0.54437,             0.55483,             0.30119,             0.04572,            0.064546,           0.0078802,             0.00307,             0.00307,             0.00307
                 142,            0.049048,            0.030579,           0.0042413,             0.58356,               0.531,             0.55023,             0.30144,            0.045691,            0.064602,           0.0079397,           0.0030205,           0.0030205,           0.0030205
                 143,            0.048998,            0.030948,           0.0041092,              0.5924,              0.5459,             0.55299,             0.30226,            0.045714,            0.064581,            0.007998,            0.002971,            0.002971,            0.002971
                 144,             0.04912,            0.031279,           0.0042998,             0.59248,             0.54805,             0.55184,             0.30053,            0.045713,             0.06461,           0.0079764,           0.0029215,           0.0029215,           0.0029215
                 145,            0.048372,            0.030547,           0.0037333,             0.56369,             0.53754,             0.54961,             0.30014,            0.045669,            0.064628,           0.0079409,            0.002872,            0.002872,            0.002872
                 146,             0.04867,            0.030393,           0.0039972,             0.62392,             0.50768,             0.54857,             0.30053,            0.045636,            0.064604,           0.0079547,           0.0028225,           0.0028225,           0.0028225
                 147,            0.048674,            0.030453,           0.0037813,             0.60741,             0.52201,             0.54893,             0.30058,            0.045633,            0.064609,           0.0080242,            0.002773,            0.002773,            0.002773
                 148,            0.048425,            0.030401,           0.0040219,             0.60161,             0.52368,             0.54829,              0.3001,            0.045615,            0.064584,            0.008047,           0.0027235,           0.0027235,           0.0027235
                 149,            0.048348,            0.030348,           0.0038921,             0.60433,             0.52785,             0.54954,             0.30028,            0.045576,             0.06456,           0.0080287,            0.002674,            0.002674,            0.002674
                 150,            0.048249,            0.030626,           0.0036022,             0.60333,             0.53277,             0.54853,             0.30032,            0.045574,            0.064561,           0.0080299,           0.0026245,           0.0026245,           0.0026245
