                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     96,                 1.2671,                0.90235,                  1.083,                0.70787,                0.52964,                0.57354,                0.35401,                 1.3619,                0.96956,                 1.2073,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.2496,                0.90196,                 1.0809,                0.69652,                0.52994,                0.57094,                0.35449,                 1.3565,                0.96783,                 1.2058,               0.005248,               0.005248,               0.005248
                     98,                 1.2576,                0.89451,                  1.074,                0.68805,                0.54522,                0.58778,                0.36529,                 1.3494,                0.96907,                 1.2041,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.2413,                0.89791,                 1.0719,                0.70813,                0.54047,                0.58203,                0.36113,                 1.3528,                0.96668,                 1.2014,               0.005149,               0.005149,               0.005149
                    100,                 1.2515,                0.89581,                 1.0775,                0.63434,                0.54305,                0.58063,                0.36078,                 1.3548,                0.97526,                 1.2024,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.2422,                0.88326,                 1.0683,                0.69985,                 0.5432,                 0.5854,                0.36424,                 1.3551,                0.96578,                 1.2027,                0.00505,                0.00505,                0.00505
                    102,                 1.2551,                0.90315,                  1.074,                0.72467,                0.53318,                0.58708,                0.36601,                 1.3558,                0.96439,                 1.2041,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.2369,                0.88241,                 1.0656,                0.69514,                0.54528,                0.58476,                0.36333,                 1.3515,                 0.9626,                 1.2043,               0.004951,               0.004951,               0.004951
                    104,                 1.2296,                0.87903,                 1.0646,                 0.7001,                 0.5622,                0.58658,                0.36559,                 1.3534,                0.96134,                 1.2053,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.2293,                0.87084,                 1.0723,                0.70373,                0.54591,                0.58895,                0.36567,                 1.3538,                0.95972,                 1.2037,               0.004852,               0.004852,               0.004852
                    106,                 1.2315,                0.86856,                 1.0649,                0.71236,                0.54482,                0.59157,                0.36701,                  1.355,                0.96573,                 1.2045,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.2402,                0.86579,                 1.0611,                0.62564,                0.55821,                0.59351,                0.36832,                  1.353,                0.96111,                  1.204,               0.004753,               0.004753,               0.004753
                    108,                 1.2308,                0.88746,                 1.0762,                0.62394,                0.55858,                0.59459,                 0.3712,                 1.3518,                0.95757,                 1.2017,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.2405,                0.86434,                 1.0699,                0.69477,                  0.554,                0.59475,                0.37088,                 1.3493,                 0.9544,                  1.199,               0.004654,               0.004654,               0.004654
