                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    121,                 1.2001,                0.82129,                 1.0287,                0.73191,                0.53858,                0.59076,                0.36691,                    nan,                0.94574,                 1.1733,                0.00406,                0.00406,                0.00406
                    122,                 1.1966,                0.81722,                 1.0315,                0.71295,                0.54813,                0.58983,                0.36749,                    nan,                 0.9466,                 1.1757,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.1949,                0.82689,                 1.0332,                0.71226,                0.55747,                0.59278,                0.36949,                    nan,                0.94375,                 1.1746,               0.003961,               0.003961,               0.003961
                    124,                 1.2004,                0.83841,                 1.0305,                0.72562,                0.56702,                0.60143,                 0.3759,                    nan,                0.94355,                 1.1736,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.1806,                0.80657,                  1.025,                0.65754,                0.57351,                0.60391,                0.37739,                    nan,                 0.9421,                 1.1716,               0.003862,               0.003862,               0.003862
                    126,                 1.2007,                0.81533,                 1.0323,                0.64399,                0.58761,                0.59975,                0.37532,                    nan,                0.94206,                 1.1709,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.2019,                0.81426,                 1.0364,                0.66647,                0.57602,                0.60192,                0.37754,                    nan,                0.94001,                 1.1723,               0.003763,               0.003763,               0.003763
                    128,                 1.1919,                 0.8078,                 1.0256,                0.67463,                0.57272,                0.60374,                0.37842,                    nan,                0.93867,                 1.1734,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.1791,                0.80666,                 1.0319,                0.67903,                0.56984,                0.60226,                0.37802,                    nan,                0.93608,                 1.1719,               0.003664,               0.003664,               0.003664
                    130,                  1.172,                0.80028,                  1.016,                0.68199,                0.56168,                0.60134,                0.37704,                    nan,                 0.9369,                 1.1722,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.1879,                0.79649,                 1.0169,                0.70292,                0.55807,                0.60018,                0.37702,                    nan,                0.93594,                 1.1724,               0.003565,               0.003565,               0.003565
                    132,                 1.1932,                0.80927,                  1.027,                0.69246,                0.56502,                0.60168,                0.37784,                    nan,                0.93577,                  1.172,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.1699,                0.78801,                 1.0194,                0.65847,                 0.5711,                0.59905,                0.37614,                    nan,                0.93743,                 1.1708,               0.003466,               0.003466,               0.003466
                    134,                 1.1586,                0.78934,                 1.0173,                0.66835,                0.56236,                0.59839,                0.37449,                    nan,                0.93709,                 1.1692,              0.0034165,              0.0034165,              0.0034165
                    135,                  1.182,                0.80098,                 1.0274,                0.66748,                0.56065,                0.59528,                0.37315,                    nan,                0.94037,                 1.1692,               0.003367,               0.003367,               0.003367
                    136,                 1.1632,                0.79092,                 1.0217,                0.65968,                0.55869,                0.59414,                 0.3723,                    nan,                0.94038,                 1.1683,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.1585,                0.78807,                 1.0175,                0.66195,                0.56256,                0.59451,                0.37191,                    nan,                0.94307,                 1.1676,               0.003268,               0.003268,               0.003268
