               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 134,            0.020053,            0.014119,           0.0022338,             0.63869,              0.5481,             0.57032,             0.34963,             0.01996,            0.023096,           0.0065337,             0.00468,             0.00468,             0.00468
                 135,            0.019983,            0.014622,           0.0020378,             0.63819,             0.54896,             0.57015,             0.35127,            0.019939,            0.023031,           0.0066244,             0.00464,             0.00464,             0.00464
                 136,            0.019681,            0.013889,           0.0020261,             0.63387,              0.5513,             0.57375,              0.3532,            0.019943,            0.023063,           0.0066132,              0.0046,              0.0046,              0.0046
                 137,            0.019971,            0.014914,           0.0020707,             0.66291,             0.53833,             0.57032,             0.35216,            0.019923,            0.023124,           0.0065655,             0.00456,             0.00456,             0.00456
                 138,            0.019814,             0.01458,           0.0021081,             0.61445,             0.56304,             0.57369,             0.35408,            0.019902,            0.023151,           0.0065979,             0.00452,             0.00452,             0.00452
                 139,            0.019804,            0.014336,           0.0019873,             0.61579,             0.55825,             0.57466,             0.35525,            0.019866,             0.02317,           0.0065611,             0.00448,             0.00448,             0.00448
                 140,            0.020068,            0.014942,           0.0021793,             0.63125,              0.5498,             0.57331,             0.35339,            0.019857,            0.023171,           0.0065678,             0.00444,             0.00444,             0.00444
                 141,            0.019709,            0.014491,            0.002039,             0.60356,             0.56418,             0.57544,             0.35447,            0.019864,            0.023196,           0.0066275,              0.0044,              0.0044,              0.0044
                 142,            0.019879,            0.014411,           0.0020518,             0.61515,             0.55803,             0.57527,             0.35436,            0.019857,            0.023195,           0.0066411,             0.00436,             0.00436,             0.00436
                 143,            0.019495,             0.01405,           0.0019229,             0.61049,             0.55882,             0.57394,             0.35423,            0.019863,            0.023252,           0.0066595,             0.00432,             0.00432,             0.00432
                 144,            0.019616,             0.01393,           0.0020392,             0.61113,             0.55644,             0.57527,             0.35468,            0.019846,            0.023236,           0.0066498,             0.00428,             0.00428,             0.00428
                 145,            0.019672,            0.013952,           0.0019224,             0.60876,             0.56797,             0.57605,             0.35606,            0.019857,            0.023239,           0.0066511,             0.00424,             0.00424,             0.00424
                 146,            0.019602,             0.01446,           0.0019047,             0.58939,             0.57412,             0.57555,             0.35549,             0.01985,            0.023282,           0.0067526,              0.0042,              0.0042,              0.0042
                 147,             0.01953,            0.014199,            0.002005,             0.59413,             0.57177,             0.57551,             0.35508,            0.019842,            0.023279,           0.0067298,             0.00416,             0.00416,             0.00416
                 148,            0.019529,            0.013882,            0.001909,             0.58911,             0.56848,              0.5739,             0.35468,            0.019833,            0.023265,           0.0067456,             0.00412,             0.00412,             0.00412
                 149,            0.019667,            0.014113,           0.0020601,             0.58686,             0.57567,             0.57481,             0.35564,            0.019834,            0.023309,           0.0066973,             0.00408,             0.00408,             0.00408
                 150,            0.019252,            0.014078,           0.0017921,             0.59159,             0.56855,              0.5739,             0.35521,            0.019831,            0.023316,           0.0066967,             0.00404,             0.00404,             0.00404
                 151,            0.019244,            0.013886,           0.0020936,             0.59387,             0.57213,             0.57597,             0.35517,            0.019833,             0.02331,           0.0067066,               0.004,               0.004,               0.004
                 152,            0.019471,            0.014819,           0.0019795,              0.6029,             0.56171,             0.57558,             0.35562,            0.019835,            0.023318,           0.0066874,             0.00396,             0.00396,             0.00396
                 153,            0.019249,            0.014631,           0.0019145,             0.62585,             0.55607,             0.57578,             0.35622,            0.019823,            0.023313,           0.0066639,             0.00392,             0.00392,             0.00392
                 154,            0.019229,            0.013956,           0.0019164,              0.6303,             0.55304,             0.57594,             0.35647,            0.019811,            0.023277,           0.0066615,             0.00388,             0.00388,             0.00388
                 155,            0.019362,            0.014043,           0.0018159,             0.63008,             0.55348,              0.5754,             0.35709,            0.019815,            0.023288,           0.0066543,             0.00384,             0.00384,             0.00384
                 156,            0.019417,            0.013617,           0.0020276,             0.62795,              0.5537,             0.57391,             0.35719,            0.019819,            0.023313,           0.0066633,              0.0038,              0.0038,              0.0038
                 157,            0.018926,            0.013742,           0.0018628,             0.62611,              0.5541,             0.57317,             0.35716,            0.019819,            0.023292,           0.0066821,             0.00376,             0.00376,             0.00376
                 158,             0.01897,            0.013658,           0.0018161,             0.62648,             0.55088,              0.5744,             0.35706,            0.019811,             0.02329,           0.0066946,             0.00372,             0.00372,             0.00372
                 159,            0.019163,            0.013707,            0.001751,             0.62558,              0.5525,             0.57448,             0.35802,            0.019807,            0.023295,           0.0067045,             0.00368,             0.00368,             0.00368
