                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     82,                 1.1178,                0.61006,                 1.1092,                0.75849,                 0.7892,                0.79305,                0.54654,                 1.0998,                0.60189,                 1.1856,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.1364,                0.62584,                 1.1231,                0.84491,                0.80034,                0.85502,                0.55817,                 1.1585,                0.63063,                 1.2086,               0.005941,               0.005941,               0.005941
                     84,                 1.1039,                0.61437,                 1.1172,                0.83451,                0.85248,                0.86155,                0.56402,                 1.1305,                0.61961,                 1.2333,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.1425,                0.62337,                 1.1004,                0.86318,                0.80542,                0.86318,                0.56394,                 1.1302,                0.62442,                 1.2047,               0.005842,               0.005842,               0.005842
                     86,                 1.1268,                0.62098,                 1.1076,                0.91989,                0.78749,                0.86652,                0.57785,                 1.0903,                0.59229,                 1.1918,              0.0057925,              0.0057925,              0.0057925
                     87,                  1.101,                0.60278,                 1.1104,                0.89762,                0.79449,                0.86791,                0.55975,                 1.1715,                0.64751,                 1.2292,               0.005743,               0.005743,               0.005743
                     88,                 1.1202,                  0.602,                 1.0914,                0.85966,                 0.7756,                0.81325,                0.54093,                 1.1432,                0.60338,                 1.2106,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.1362,                0.61041,                 1.1063,                0.84769,                0.81223,                0.86963,                0.57181,                 1.0996,                0.59007,                 1.1788,               0.005644,               0.005644,               0.005644
                     90,                  1.096,                0.59444,                 1.0919,                 0.9458,                0.75587,                0.87177,                  0.571,                 1.1263,                 0.5969,                 1.2035,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.1108,                0.59864,                  1.087,                0.86291,                0.86844,                0.89965,                0.57302,                 1.1365,                0.61137,                 1.2016,               0.005545,               0.005545,               0.005545
                     92,                 1.1022,                0.59821,                 1.1092,                0.84936,                 0.8345,                0.89238,                0.57688,                 1.0681,                0.58939,                 1.1665,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.1105,                0.59243,                 1.0937,                0.84376,                0.83789,                0.87244,                0.57539,                 1.0998,                0.58887,                 1.1945,               0.005446,               0.005446,               0.005446
                     94,                 1.1267,                0.60367,                 1.0987,                0.94771,                0.79179,                0.86006,                0.58034,                 1.1322,                0.60689,                 1.2059,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.1143,                0.59778,                 1.1044,                0.83728,                0.83322,                0.85576,                0.58221,                 1.0867,                0.59486,                  1.179,               0.005347,               0.005347,               0.005347
