               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 134,            0.049413,            0.031284,            0.004546,              0.7047,             0.49445,             0.53377,             0.29223,            0.045742,            0.066025,            0.008476,           0.0034165,           0.0034165,           0.0034165
                 135,            0.049259,            0.033021,            0.004833,             0.54865,             0.53638,             0.53793,             0.29484,            0.045731,            0.066024,           0.0085078,            0.003367,            0.003367,            0.003367
                 136,            0.049097,            0.030883,             0.00405,             0.55304,             0.53589,             0.53744,             0.29419,            0.045682,            0.065903,           0.0084984,           0.0033175,           0.0033175,           0.0033175
                 137,            0.049169,            0.031113,           0.0041971,             0.56106,             0.53369,             0.53817,              0.2948,            0.045664,            0.065896,           0.0085092,            0.003268,            0.003268,            0.003268
                 138,            0.048664,            0.031112,           0.0042991,             0.70604,             0.49467,             0.53682,             0.29551,            0.045643,              0.0659,           0.0084698,           0.0032185,           0.0032185,           0.0032185
                 139,            0.048657,            0.030934,           0.0040162,             0.61481,             0.50996,             0.53294,             0.29506,            0.045608,            0.065969,           0.0084547,            0.003169,            0.003169,            0.003169
                 140,            0.049382,            0.030718,           0.0041914,             0.69613,             0.50082,             0.53101,             0.29371,            0.045563,            0.065973,           0.0084351,           0.0031195,           0.0031195,           0.0031195
                 141,             0.04846,            0.030893,           0.0038928,             0.63942,             0.49368,             0.53136,             0.29535,            0.045518,            0.065903,           0.0083226,             0.00307,             0.00307,             0.00307
                 142,            0.049279,            0.030391,           0.0042197,             0.63135,             0.50222,             0.53374,              0.2964,            0.045517,            0.065953,           0.0083369,           0.0030205,           0.0030205,           0.0030205
                 143,            0.048411,            0.030898,           0.0039441,             0.62777,             0.50579,              0.5346,             0.29731,            0.045531,            0.065917,           0.0083542,            0.002971,            0.002971,            0.002971
                 144,            0.048551,            0.030758,           0.0038096,             0.61846,             0.50752,             0.53533,             0.29872,            0.045482,            0.065932,           0.0083309,           0.0029215,           0.0029215,           0.0029215
                 145,            0.047998,            0.030434,           0.0037244,             0.61168,             0.51032,             0.53442,             0.29909,            0.045483,            0.065938,           0.0083461,            0.002872,            0.002872,            0.002872
                 146,             0.04857,            0.030747,            0.003888,             0.61709,             0.50651,             0.53358,             0.29909,            0.045456,            0.065864,           0.0082897,           0.0028225,           0.0028225,           0.0028225
                 147,            0.048109,             0.03083,           0.0036567,             0.62883,             0.50404,             0.53294,             0.29952,            0.045413,            0.065814,           0.0082983,            0.002773,            0.002773,            0.002773
                 148,            0.048633,            0.030035,           0.0039632,             0.63106,              0.5048,             0.53287,              0.2991,            0.045392,             0.06582,           0.0082854,           0.0027235,           0.0027235,           0.0027235
                 149,            0.048091,            0.030541,           0.0037313,              0.6332,             0.50702,             0.53521,              0.2999,            0.045328,            0.065838,           0.0081902,            0.002674,            0.002674,            0.002674
                 150,            0.048009,            0.030198,           0.0037537,             0.60927,             0.51466,             0.53533,             0.30027,            0.045314,            0.065871,           0.0081586,           0.0026245,           0.0026245,           0.0026245
                 151,            0.048182,             0.03177,           0.0036784,             0.62801,             0.51035,              0.5367,             0.30192,            0.045296,            0.065899,           0.0081471,            0.002575,            0.002575,            0.002575
                 152,             0.04748,            0.030151,           0.0037249,             0.63961,             0.50599,             0.53693,             0.30213,            0.045272,             0.06584,           0.0081776,           0.0025255,           0.0025255,           0.0025255
                 153,            0.047401,            0.030708,           0.0034948,             0.63439,             0.50902,             0.53783,             0.30255,            0.045232,            0.065902,           0.0081319,            0.002476,            0.002476,            0.002476
                 154,            0.047725,             0.03016,           0.0034897,             0.62109,             0.51634,             0.53785,             0.30283,            0.045236,            0.065961,            0.008161,           0.0024265,           0.0024265,           0.0024265
                 155,            0.047868,            0.030275,           0.0037244,             0.72547,             0.49317,             0.53712,             0.30229,            0.045245,            0.065994,            0.008187,            0.002377,            0.002377,            0.002377
